name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
minneapolis,2021-11-23,12,-3.7,3.8,12,-7.9,0.8,-5.8,51.25,0,,0,,0,0,50.6,25.5,159.8,1010.4,17.6,16,184.2,6.6,4,,2021-11-23T07:21:44,2021-11-23T16:37:05,0.57,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-24,9.4,-2.2,5.6,7.1,-8.4,1.8,-2.1,58.03,0,,0,,0,0,51,32.2,273.2,1009.1,53.3,16,186.5,6.7,4,,2021-11-24T07:23:00,2021-11-24T16:36:25,0.61,Partially cloudy,Becoming cloudy in the afternoon.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-25,-3.2,-9.8,-7,-8.4,-17.7,-12.8,-15.1,53.28,0,,0,,0,0,51.2,30.9,280.4,1028.9,36.8,16,232.2,8.4,4,,2021-11-25T07:24:16,2021-11-25T16:35:47,0.66,Partially cloudy,Clearing in the afternoon.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-26,1.1,-8.2,-2.7,-3.3,-12.9,-7.6,-13.7,43.41,0,,0,,0,0,49.6,22,155.6,1017.7,69.3,16,87.3,3.8,2,,2021-11-26T07:25:30,2021-11-26T16:35:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-27,5.2,-2.1,1,1.6,-5.3,-2.5,-7.7,52.69,0,,0,,0,0,31.7,19.2,243.9,1012.2,34.1,16,211.1,7.6,4,,2021-11-27T07:26:44,2021-11-27T16:34:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-28,3.9,-4,-0.1,0.6,-9.1,-3.9,-10,48.55,0,,0,,0,0,40.7,25.6,256.9,1020.2,31.1,15.9,202.8,7.3,4,,2021-11-28T07:27:56,2021-11-28T16:34:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-29,10.5,-0.1,4.6,10.5,-2.5,1.8,-4.8,51.24,0,,0,,0,0,50,25.5,224.1,1010.3,54.2,16,176.1,6.3,4,,2021-11-29T07:29:08,2021-11-29T16:33:40,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-11-30,6.7,-0.1,3.1,5.1,-3.9,0.8,-4.5,59.84,0,,0,,0,0,31.7,19.5,260.4,1017.7,30.1,16,189.6,7.5,4,,2021-11-30T07:30:18,2021-11-30T16:33:15,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-01,10.7,1.9,6,10.7,-1.6,4,2.3,77.85,2.98,,16.67,,0,0,32.8,17.6,201.2,1006,58.2,15.1,80.5,3.8,4,,2021-12-01T07:31:27,2021-12-01T16:32:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-02,9.8,3.3,6.1,6.5,0.1,3.6,-1.3,59.43,0.88,,8.33,,0,0,49.2,27.3,258,1011.9,45.1,15.9,125.8,5.4,3,,2021-12-02T07:32:34,2021-12-02T16:32:32,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-03,5.5,-0.3,2.6,3.3,-5.1,0,-0.2,82.5,1.53,,16.67,,1.88,1.87,33.5,20.5,174.1,1019.6,71.3,14.2,96.2,4.2,4,,2021-12-03T07:33:40,2021-12-03T16:32:14,1,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-04,1,-2.1,-0.3,0,-5.9,-4,-8.3,55.83,1.15,,8.33,,2.69,3,,18.1,266.3,1026.3,71.2,14.3,56.1,2,1,,2021-12-04T07:34:45,2021-12-04T16:31:59,0,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-05,3.4,-2,0.1,-0.5,-9,-5.6,-5.1,68.73,0.43,,16.67,,1.14,3.26,68.4,37.3,185.5,1007.8,98.6,14,50.8,1.8,1,,2021-12-05T07:35:48,2021-12-05T16:31:46,0.01,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-06,-1.9,-15.5,-11.3,-9.2,-25.4,-20.3,-18.1,57.49,0,,0,,0.66,2.46,76,41.5,295.2,1021.2,34.4,15.1,201.5,7.3,4,,2021-12-06T07:36:50,2021-12-06T16:31:36,0.04,Partially cloudy,Clearing in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-07,-8.6,-14.7,-11.2,-11.3,-19.8,-15.3,-15.3,71.88,1.18,,37.5,,1.12,3.28,,13.7,131,1020.3,82.1,9.8,66,2.4,1,,2021-12-07T07:37:50,2021-12-07T16:31:29,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-08,-4.6,-15.8,-10.6,-10.9,-15.8,-13.6,-13.8,77.34,0,,0,,0.68,3.96,,19.3,127.8,1015.8,44.4,14.2,194.7,7,4,,2021-12-08T07:38:48,2021-12-08T16:31:24,0.12,Partially cloudy,Becoming cloudy in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-09,4.5,-4.3,-0.1,1.2,-10.9,-5.1,-5.4,67.92,0,,0,,0.32,3.45,53.6,25.3,199.9,1004.8,50,15.9,151.8,6,3,,2021-12-09T07:39:45,2021-12-09T16:31:22,0.17,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-10,-0.7,-4,-1.9,-2.4,-8.8,-4.9,-4.4,82.85,6.67,,41.67,,12.03,13.99,48.4,29.1,113.7,1010.5,68.8,9.1,19.3,1,1,,2021-12-10T07:40:40,2021-12-10T16:31:23,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-11,-1,-5.2,-2.9,-6,-10.3,-8.3,-7.3,72.38,0.63,,16.67,,7.41,21.4,50,25.6,271.3,1007.1,28.8,13.6,198.2,7.1,4,,2021-12-11T07:41:32,2021-12-11T16:31:26,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-12,2.6,-4.8,-1.2,-0.4,-10,-5.4,-7.3,63.93,0,,0,,0,19.68,42.5,19.5,193.4,1010.2,16.7,16,177.7,6.4,4,,2021-12-12T07:42:23,2021-12-12T16:31:32,0.32,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-13,4.5,-5.9,-1.6,4.5,-8.1,-2.5,-5.7,73.85,0,,0,,0,17.42,,8.6,135.8,1019.9,24.4,15.5,165.6,6,5,,2021-12-13T07:43:12,2021-12-13T16:31:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-14,5.1,-3.2,2.3,1.7,-5.5,-1.5,-2.4,71.71,0,,0,,1.36,15.92,58.3,31.3,121.5,1019.2,35.2,15.9,129.4,4.7,3,,2021-12-14T07:43:59,2021-12-14T16:31:52,0.41,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-15,14.3,4.5,8.8,14.3,1,7.1,7.1,89.99,7.76,,12.5,,0.14,11.23,54.2,30.1,143.7,997.3,71.2,8,50.8,3.5,3,,2021-12-15T07:44:44,2021-12-15T16:32:06,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-16,8.3,-9,-4.8,4.3,-17.2,-12.5,-9.6,69.08,0.81,,8.33,,0.63,3.08,86.8,47.5,271.1,1006.8,61.2,13.5,130.5,5.2,4,,2021-12-16T07:45:26,2021-12-16T16:32:23,0.47,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-17,-6.9,-11.4,-8.7,-11.6,-17.1,-14.2,-14.5,62.83,0,,0,,2.38,2.61,33.5,17.8,134.3,1025.3,72.3,16,107.6,3.9,4,,2021-12-17T07:46:07,2021-12-17T16:32:42,0.49,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-18,-5.8,-12.6,-8.5,-11.2,-16.3,-13.2,-12.1,75.58,1.16,,20.83,,1.29,3.9,33.5,17,261,1027.1,61.3,12.7,103.6,3.7,4,,2021-12-18T07:46:45,2021-12-18T16:33:03,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-19,-0.7,-14,-6.9,-5.5,-19.4,-12,-10.9,73.95,0,,0,,0,3.83,51.3,26.1,180.8,1021.3,64.1,15.7,76.1,3,2,,2021-12-19T07:47:21,2021-12-19T16:33:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-20,-1.8,-11.4,-6.4,-5.2,-17.7,-12,-12.2,63.55,0,,0,,0.37,3.2,51.8,29.9,289.7,1021.2,26,16,129.4,4.7,4,,2021-12-20T07:47:54,2021-12-20T16:33:54,0.51,Partially cloudy,Clearing in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-21,-6,-12.8,-9.4,-11,-20.7,-16.1,-14.6,66.46,0.4,,12.5,,0.24,3.45,57.2,29.5,222.1,1014,61.5,14.7,80.7,3.5,4,,2021-12-21T07:48:26,2021-12-21T16:34:23,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-22,-3.9,-14.2,-9,-9.1,-18.9,-13.5,-13.4,70.88,0,,0,,0,3.45,,17.3,160.7,1015.4,44,16,125.9,4.5,3,,2021-12-22T07:48:54,2021-12-22T16:34:55,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-23,3.5,-4.9,-1.6,1.2,-9.9,-4.6,-7.1,66.77,0,,0,,0.03,3.46,50,14.2,132.5,1005.7,39.2,15.9,136.5,6.4,4,,2021-12-23T07:49:21,2021-12-23T16:35:29,0.59,Partially cloudy,Clearing in the afternoon.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-24,6.5,-2,3.2,4.7,-6.1,-0.4,-0.9,74.41,0,,0,,0.4,2.28,54.7,24.8,223.5,997.2,43.9,14.8,53.4,2.1,1,,2021-12-24T07:49:44,2021-12-24T16:36:06,0.63,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-25,-1.8,-7.9,-6,-7.2,-13.4,-11.3,-12.5,60.58,0,,0,,3.12,3.12,31.7,21.9,184.4,1012.1,61.1,16,74.8,2.7,1,,2021-12-25T07:50:06,2021-12-25T16:36:44,0.67,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-26,-0.6,-10.4,-5.5,-6.3,-15.5,-10.2,-9.6,73.03,1.54,,16.67,,4.5,5,56.3,28.3,88.5,1016,53.9,13.5,59.5,2.4,2,,2021-12-26T07:50:25,2021-12-26T16:37:26,0.72,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-27,1.4,-14.2,-6.2,-3.8,-21.5,-13.5,-10.1,73.88,0.75,,20.83,,1.71,4.99,68.9,35.3,217.2,1006.1,64.7,13.2,85.2,5.5,4,,2021-12-27T07:50:41,2021-12-27T16:38:09,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-28,-5.8,-15.6,-9.8,-8.9,-25.1,-15.1,-13.4,74.9,1.15,,20.83,,2.09,6.59,44.9,24.5,154.6,1007.7,85.4,12.7,19.1,1.1,1,,2021-12-28T07:50:55,2021-12-28T16:38:55,0.83,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-29,-12.7,-21.2,-16.7,-12.7,-29.8,-21.6,-21.5,66.47,0,,0,,1.28,7.87,50,18.3,248.2,1017.6,28.1,16,180.5,6.5,4,,2021-12-29T07:51:06,2021-12-29T16:39:42,0.88,Partially cloudy,Becoming cloudy in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-30,-3.1,-14,-8.2,-6.2,-18.8,-12.8,-11.6,76.5,0.14,,4.17,,0,0,31.7,17.3,150.3,1010.3,93.1,15.1,51.3,2.4,1,,2021-12-30T07:51:14,2021-12-30T16:40:32,0.93,"Snow, Overcast",Cloudy skies throughout the day with morning rain.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2021-12-31,-6.2,-16.8,-9.9,-6.2,-26.2,-15.6,-13.2,77.24,0,,0,,0,0,40.7,23.8,316.8,1012.1,77.8,10.6,80.1,3.2,2,,2021-12-31T07:51:20,2021-12-31T16:41:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,HPN21,72658414927,72657594960,KMSP,72658014922,KMIC"
minneapolis,2022-01-01,-17.5,-23.6,-21.4,-26.7,-34.6,-30.7,-26.9,61.27,0,,0,,8.13,8.13,33.5,20.5,325.4,1024.6,25.9,16,148.5,5.3,3,,2022-01-01T07:51:24,2022-01-01T16:42:18,0.99,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-02,-15.7,-25.7,-20.7,-19.8,-31.9,-25.5,-25.5,65.62,0,,0,,0.06,8.19,,11.9,226.6,1027.1,8.2,15.7,197.5,7.1,4,,2022-01-02T07:51:25,2022-01-02T16:43:14,1,Clear,Clear conditions throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-03,-3.5,-16.1,-9.9,-3.7,-23.2,-14.2,-14.7,68.62,0,,0,,0.08,8.27,,13.4,139.7,1020.7,16.5,16,134.9,4.9,3,,2022-01-03T07:51:23,2022-01-03T16:44:12,0,Clear,Clear conditions throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-04,0.1,-9,-3.9,-3,-14.6,-8.6,-7.9,74.17,0,,0,,1.63,9.9,53.6,27.5,140.6,1004.6,54.7,15,89.5,3.2,2,,2022-01-04T07:51:18,2022-01-04T16:45:12,0.02,Partially cloudy,Becoming cloudy in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-05,-5.9,-15.6,-11.3,-13.7,-24.7,-20.3,-15,73.72,1.05,,33.33,,2.64,12.54,56,31.9,317.9,1010.6,98.7,5.9,121.9,4.4,3,,2022-01-05T07:51:11,2022-01-05T16:46:13,0.05,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-06,-16,-22.1,-20.1,-24.9,-33.8,-29.8,-25,65.28,0.29,,8.33,,0.57,13.11,35.3,23.1,311.1,1026.7,61.6,14.7,171.3,6.8,4,,2022-01-06T07:51:02,2022-01-06T16:47:17,0.09,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-07,-11.3,-26.9,-20.6,-21.7,-34.5,-28.2,-25.5,65.29,0,,0,,0,12.56,61.3,36.2,185.3,1024.7,38.4,15.3,122.8,7.1,4,,2022-01-07T07:50:49,2022-01-07T16:48:21,0.14,Partially cloudy,Becoming cloudy in the afternoon.,wind,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-08,-2.1,-12.4,-6.7,-5.3,-22.6,-14.1,-11.9,66.9,0,,0,,0.2,11.49,61.2,38.3,206.4,1011.6,53.6,15.9,79.5,3.2,2,,2022-01-08T07:50:34,2022-01-08T16:49:28,0.19,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-09,-14.7,-20,-16.9,-23.5,-30.4,-26.6,-23.6,56.57,0,,0,,0,11.16,50.5,29.5,287,1032.7,20,16,210.7,7.6,4,,2022-01-09T07:50:17,2022-01-09T16:50:36,0.24,Clear,Partly cloudy throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-10,-15.3,-21.8,-18.4,-16.5,-30.9,-25.4,-25.4,54.8,0,0,,,0,10.4,29.9,17,287.5,1037.7,24.8,16,115.9,7.5,4,10,2022-01-10T07:49:57,2022-01-10T16:51:45,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-11,2.9,-15.9,-5.9,-0.9,-23,-11.5,-12,62,0,0,,,0,9.5,51.8,21.6,207.9,1018,17.5,16,87.5,7.4,4,10,2022-01-11T07:49:35,2022-01-11T16:52:56,0.33,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-12,3.9,-1.1,0.8,3.9,-4.2,-0.2,-3.2,74.6,0,0,,,0.5,9.3,27.7,9.2,177.7,1014.8,71.8,15.8,81.3,7.1,5,10,2022-01-12T07:49:09,2022-01-12T16:54:08,0.38,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-13,0.6,-2.9,-0.9,-1.1,-7.9,-4.3,-4.2,78.5,0,0,,snow,0.8,9.4,33.5,21.5,218.8,1017,88.5,14.1,34.3,2.8,2,10,2022-01-13T07:48:42,2022-01-13T16:55:21,0.41,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-14,-3.1,-11,-7.4,-8.1,-17.8,-14.1,-11.8,71.3,2.84,100,,snow,3.3,11.2,50,23.1,59.8,1025.9,79.4,8.3,21.4,1.9,1,10,2022-01-14T07:48:12,2022-01-14T16:56:36,0.45,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-15,-9.1,-18.1,-13.2,-13.3,-22.8,-18.1,-17.6,69.6,0,0,,,1.8,14.8,39.2,15.6,110.8,1032.4,9.2,16,95.5,8.3,4,10,2022-01-15T07:47:40,2022-01-15T16:57:51,0.47,Clear,Clear conditions throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-16,-2.5,-13.2,-7.7,-3.8,-20.5,-12.7,-12.2,70.3,0,0,,snow,0.1,14.7,55.1,20.2,239.2,1013,83.1,15.9,40.4,3.5,2,10,2022-01-16T07:47:05,2022-01-16T16:59:08,0.49,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-17,-1,-7.5,-3.6,-1.5,-12.7,-7,-7.9,72.6,0,0,,snow,0,14.2,35.3,19.8,236.8,1012.3,93.3,16,36,3.1,2,10,2022-01-17T07:46:27,2022-01-17T17:00:26,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-18,6,-11,-1.6,2.2,-21.6,-7.2,-6,72.6,0,0,,,0,13.6,59.8,37.2,205.6,1004.6,55.2,15.6,66,5.8,4,10,2022-01-18T07:45:48,2022-01-18T17:01:45,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-19,-12.1,-19.8,-15.7,-21.9,-30.4,-26.3,-21.8,59.4,0,0,,,0,13,59,35.4,309.8,1028.2,16.3,15.8,98,8.6,4,10,2022-01-19T07:45:06,2022-01-19T17:03:04,0.52,Clear,Clear conditions throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-20,-16.3,-24,-20.3,-17,-32.1,-26,-25.4,64.6,0,0,,,0,12.9,30.2,19.8,254.2,1040.1,1.7,16,100.6,8.9,4,10,2022-01-20T07:44:22,2022-01-20T17:04:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-21,-6.3,-22.4,-15.3,-13.2,-31.8,-23.9,-20.2,67.3,0.73,100,,snow,1.4,13,59.5,31.7,172.1,1027.5,39,14.1,99.2,8.7,5,10,2022-01-21T07:43:35,2022-01-21T17:05:46,0.56,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-22,-4.4,-13.5,-10.8,-11.1,-23.9,-18,-15.8,67.1,1.28,100,,snow,3.6,15,60.1,35.4,233.9,1021.1,75.8,11.9,81.6,7.1,4,10,2022-01-22T07:42:46,2022-01-22T17:07:08,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-23,-14,-22.2,-17,-17.1,-30,-23.8,-21,71,0.5,100,,snow,2.3,18.4,36.7,20.4,223,1018.3,51.5,14.2,74.5,6.7,4,10,2022-01-23T07:41:55,2022-01-23T17:08:30,0.65,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-24,-11.8,-19.2,-14.3,-17.8,-29.1,-22.4,-18.9,68.8,0.33,100,,snow,0.8,19.5,38.9,24.1,261.1,1013.5,38.6,14.1,107.5,9.5,5,10,2022-01-24T07:41:02,2022-01-24T17:09:53,0.7,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,KMSP,72658014922,KMIC"
minneapolis,2022-01-25,-16.2,-24.6,-20.7,-25.8,-33.1,-29.9,-25.9,63.6,0,0,,,0,18.9,33.5,22,299.3,1030.5,0,16,106.4,9.1,5,10,2022-01-25T07:40:07,2022-01-25T17:11:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-26,-2.6,-26.5,-15.3,-7.4,-36.4,-23.1,-19.8,68.8,0,0,,snow,2.6,17.4,53.9,27,191.5,1021.9,36.2,15.7,67.9,5.8,3,10,2022-01-26T07:39:10,2022-01-26T17:12:41,0.81,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-27,0.2,-14.5,-4.8,-4.7,-21.2,-11,-11.4,60.7,0.19,100,,"rain,snow",0.5,18,44.3,28.1,303,1021.5,64.4,15.9,66,5.7,4,10,2022-01-27T07:38:10,2022-01-27T17:14:05,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-28,-11.1,-20.8,-15.4,-14.5,-25.2,-19.5,-21.4,61,0,0,,,0,17.8,26.3,15.2,255.1,1029.9,38.8,16,86.5,7.3,5,10,2022-01-28T07:37:09,2022-01-28T17:15:30,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-29,-3.2,-14.8,-9,-8.4,-20.8,-14.3,-14.1,66.9,0,0,,,0,17.3,40.7,21.6,196.5,1015.8,32.4,16,97.2,8.4,4,10,2022-01-29T07:36:05,2022-01-29T17:16:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-30,-5,-10,-7.6,-6.1,-15.7,-12.2,-12.7,67.2,0,0,,,0,17,46.4,20.8,256.6,1018.6,64.4,15.9,86.4,7.6,4,10,2022-01-30T07:35:00,2022-01-30T17:18:21,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2022-01-31,-1.8,-11.1,-6.5,-7.9,-17.7,-12.7,-10.3,74.3,0,0,,,0.1,17,59.4,24.1,148.9,1010.7,22.7,14,73.1,6.3,3,10,2022-01-31T07:33:53,2022-01-31T17:19:47,1,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
